ID	Description	NES_hsa24h_10gy	NES_hsa24h_20gy	NES_mus24h_10gy	NES_mus24h_20gy	NES_musw24h_10gy	NES_musw24h_20gy	NES_aco24h_10gy	NES_aco24h_20gy	padj_hsa24h_10gy	padj_hsa24h_20gy	padj_mus24h_10gy	padj_mus24h_20gy	padj_musw24h_10gy	padj_musw24h_20gy	padj_aco24h_10gy	padj_aco24h_20gy	padj_hsa	padj_mus	padj_musw	padj_aco	padj_min
GO:0098661	inorganic anion transmembrane transport	-1.44389631569628	-1.11739817875251	1.08448364435925	0.951237567825056	1.42728361864463	1.53996722624867	0.789072469323297	0.950445464632267	0.191945845162684	0.622066067806433	0.747683840391377	0.921573535641391	0.251420784040826	0.138217111259143	0.929569503941304	0.761900609820924	0.191945845162684	0.747683840391377	0.138217111259143	0.761900609820924	0.138217111259143
GO:0072537	fibroblast activation	-1.50885265925674	-1.34393050605018	-1.00113042050106	-0.916334567051783	-1.17821675886343	-0.84109754246202	1.09704116861913	1.12550861347976	0.19336657490492	0.419920999252696	0.82735634718309	0.93454759106933	0.624646990740741	0.942270908581762	0.60198961983859	0.573080553685091	0.19336657490492	0.82735634718309	0.624646990740741	0.573080553685091	0.19336657490492
GO:0008625	extrinsic apoptotic signaling pathway via death domain receptors	1.46018836785793	1.45776946201967	1.26580164428811	1.26458178600104	1.16473503325005	1.21237752571535	0.885928874667604	0.91993052225225	0.19336657490492	0.20639175571213	0.500669026243094	0.55724973281083	0.587348240923995	0.571753275336337	0.868718224985502	0.819382960096271	0.19336657490492	0.500669026243094	0.571753275336337	0.819382960096271	0.19336657490492
GO:0007098	centrosome cycle	-1.38677532669775	-1.70804038910293	-1.29928453594859	0.616693105090879	-2.15285552995854	-1.57124108217033	-2.70166326494173	-2.73047765248011	0.193802392604431	0.0110615262790027	0.234445997607066	1	2.72398791879067e-07	0.0209363390733789	3.99861111111111e-09	4.36212121212121e-09	0.0110615262790027	0.234445997607066	2.72398791879067e-07	3.99861111111111e-09	3.99861111111111e-09
GO:0051294	establishment of spindle orientation	-1.53142022831847	-1.85509387559864	-1.54910515223075	-1.32695334442177	-1.59835661401795	-1.18888585339543	-2.32261722542247	-2.4108876178748	0.193947335456191	0.0250992794543535	0.244157913365768	0.546581261370528	0.115395132285268	0.574755661501788	8.0994205311786e-06	1.79039699694807e-06	0.0250992794543535	0.244157913365768	0.115395132285268	1.79039699694807e-06	1.79039699694807e-06
GO:0032835	glomerulus development	-1.43869697356533	-1.58631552042933	-1.33595729575869	-1.26107558376475	1.23418561807721	1.07656870663106	1.47435575123441	1.25419911614178	0.193947335456191	0.100098641596438	0.420058062252092	0.580387946589679	0.523957384251625	0.755790994119175	0.101188414322023	0.381692624533402	0.100098641596438	0.420058062252092	0.523957384251625	0.101188414322023	0.100098641596438
GO:0010950	positive regulation of endopeptidase activity	1.36158527663653	1.47270910283088	1.11925929844977	1.2219060090313	1.02881900675093	1.06895043039015	1.2410864960292	1.30360806871797	0.194029117622647	0.131617168387516	0.670661292079747	0.562012279427272	0.772862307857243	0.735144541673576	0.261292238117835	0.176285583870501	0.131617168387516	0.562012279427272	0.735144541673576	0.176285583870501	0.131617168387516
GO:0007586	digestion	1.38540160062834	1.37378777864771	0.952448619724834	-1.12237747521374	1.3924195688958	1.3659379927529	1.25642858916215	1.44016074638385	0.194129164262092	0.357316735431167	0.888020833333333	0.711701295130394	0.264637206891934	0.368520969905307	0.333371931449745	0.0978628468188224	0.194129164262092	0.711701295130394	0.264637206891934	0.0978628468188224	0.0978628468188224
GO:0019226	transmission of nerve impulse	-1.49878763256027	-1.37619938490753	-1.66643401468916	-1.62295718794086	0.992417315930355	1.18305239983404	1.90960402422374	1.86918899535269	0.19419624472666	0.356993614653102	0.135129955691611	0.234455194827923	0.804994581974032	0.650134952766532	0.00103510266421699	0.00196108532327717	0.19419624472666	0.135129955691611	0.650134952766532	0.00103510266421699	0.00103510266421699
GO:0009311	oligosaccharide metabolic process	1.53593999884656	1.02532368772158	-0.614077869715996	-1.21062103373993	0.449584726038923	0.930283442841317	1.00220248474995	0.875279804803127	0.195148641720333	0.719546412009092	1	0.657836065573771	1	0.887293385518906	0.710100388683664	0.837777292784555	0.195148641720333	0.657836065573771	0.887293385518906	0.710100388683664	0.195148641720333
GO:0140029	exocytic process	1.45789992356138	1.20374055759902	1.07274015727223	-0.951776535750434	1.63032760800323	1.56309206195649	1.61517756378127	1.33448116492777	0.199091318710188	0.471590093503493	0.744289014444541	0.919499477451763	0.0303957883540308	0.0595258328410205	0.0224394306776539	0.213389247836158	0.199091318710188	0.744289014444541	0.0303957883540308	0.0224394306776539	0.0224394306776539
GO:0090278	negative regulation of peptide hormone secretion	-1.56159335417876	-1.62305071692542	-1.24020366078722	-1.53407159848066	0.617515781482257	0.761947498786121	0.94468155734967	1.40736833392318	0.199344428756219	0.143910474138418	0.543489956958393	0.328886733671829	1	0.968058514057704	0.774797730226806	0.206411987524944	0.143910474138418	0.328886733671829	0.968058514057704	0.206411987524944	0.143910474138418
GO:0009220	pyrimidine ribonucleotide biosynthetic process	1.54737652873486	1.17531397184517	1.19752146102087	0.892818236843403	-1.0959262502726	-1.07638744086661	-0.907408025868629	-0.505883712697455	0.199344428756219	0.592585801167446	0.640449438202247	0.944651932779344	0.699799159146293	0.749201869757543	0.822503471195077	1	0.199344428756219	0.640449438202247	0.699799159146293	0.822503471195077	0.199344428756219
GO:0048566	embryonic digestive tract development	-1.53230405817513	-1.35168926269321	-1.85955488896938	-1.82679704673287	0.816832094964137	0.766267272146349	0.91680668503357	-1.0542653063036	0.199344428756219	0.406988462444078	0.0675316938164624	0.107703886616204	0.93894939616211	0.961032562944823	0.802664689046592	0.617150331715405	0.199344428756219	0.0675316938164624	0.93894939616211	0.617150331715405	0.0675316938164624
GO:0060623	regulation of chromosome condensation	-1.49996656675483	-1.83814608456256	-1.66698365168718	-0.599770657687872	-1.96186947202356	-1.92183012393447	-2.04969260606007	-2.10114736286476	0.199344428756219	0.0143123563019856	0.180268327019186	1	0.00961725400355763	0.0572956919004737	0.000958032580753916	0.000600789690836106	0.0143123563019856	0.180268327019186	0.00961725400355763	0.000600789690836106	0.000600789690836106
GO:2001259	positive regulation of cation channel activity	1.47619856782863	1.2644399732931	-0.955366892309358	0.965275702031167	1.52605637583877	1.49603297946989	1.44649003561514	1.57039409377082	0.199344428756219	0.407052889322393	0.892653758542141	0.913551595524244	0.110538494326969	0.160281584722184	0.0841042780118628	0.036906723388482	0.199344428756219	0.892653758542141	0.110538494326969	0.036906723388482	0.036906723388482
GO:0055072	iron ion homeostasis	-1.4547642696489	-1.39287101296267	-1.04714604847021	-1.03079188623549	-1.00820319730339	-1.25782243486618	0.827542498812098	0.996649405106513	0.199344428756219	0.286497388426333	0.772385799103356	0.833595003210112	0.786535922073481	0.457846345460802	0.931920928210349	0.721777026499571	0.199344428756219	0.772385799103356	0.457846345460802	0.721777026499571	0.199344428756219
GO:0061097	regulation of protein tyrosine kinase activity	1.4535432690622	1.53170714137522	0.885136641344783	1.03428015248298	1.41859765301535	1.49098262867297	1.09020713133557	1.25963556884179	0.199344428756219	0.147863373295461	0.935005529305318	0.855	0.25081892033543	0.186699450681069	0.567564183510093	0.336544737226633	0.147863373295461	0.855	0.186699450681069	0.336544737226633	0.147863373295461
GO:0070167	regulation of biomineral tissue development	-1.45027434488315	-1.38036375120085	-1.26172938439833	-1.31560779701141	1.05764452199908	1.27120336353722	-1.14801453085095	0.988218899860709	0.199344428756219	0.286497388426333	0.478212799167534	0.506870162399655	0.740200214146574	0.477940436157145	0.440301339601801	0.722733669544718	0.199344428756219	0.478212799167534	0.477940436157145	0.440301339601801	0.199344428756219
GO:0010332	response to gamma radiation	1.4158111302955	1.35302627072835	1.13720180311229	1.2539582898537	0.668190513102805	0.956872844649557	0.963656166354223	1.09246677014774	0.199344428756219	0.330397458089634	0.692966682398485	0.609083678918366	1	0.867978651164857	0.759114007160936	0.59112165742562	0.199344428756219	0.609083678918366	0.867978651164857	0.59112165742562	0.199344428756219
GO:0003206	cardiac chamber morphogenesis	-1.40182017591414	-1.24484150284172	-1.14899096242343	-1.1447696225778	1.05780135082433	1.10109278296923	1.12931720558262	1.08769308916002	0.199344428756219	0.406988462444078	0.530377081845182	0.630361930294906	0.728194014162971	0.710402973070416	0.489670691978596	0.562050317948753	0.199344428756219	0.530377081845182	0.710402973070416	0.489670691978596	0.199344428756219
GO:0140056	organelle localization by membrane tethering	1.38265645081538	1.14845743998347	0.705035786692152	-0.953173500519233	1.30058062818575	1.28690381274301	1.52022716968478	1.26841534560934	0.199344428756219	0.530591482868046	1	0.919499477451763	0.408222865722866	0.474786624335134	0.0615065983607257	0.309567895260891	0.199344428756219	0.919499477451763	0.408222865722866	0.0615065983607257	0.0615065983607257
GO:0042053	regulation of dopamine metabolic process	-1.53539818238303	-1.50681406182825	-0.932363687854706	-1.18597934623969	0.937516171678011	0.985601322770605	1.42042706358886	1.69407716898443	0.199634340330594	0.29007470902179	0.890052787858792	0.726537175978754	0.858322511307151	0.849602924870389	0.290307550548514	0.083329903855347	0.199634340330594	0.726537175978754	0.849602924870389	0.083329903855347	0.083329903855347
GO:0042069	regulation of catecholamine metabolic process	-1.53539818238303	-1.50681406182825	-0.914494811640958	-1.07868107668696	0.806738566645976	0.875780031167027	1.41892386288881	1.73515853418578	0.199634340330594	0.29007470902179	0.895440262811037	0.828327075511055	0.940598252226746	0.913558480111991	0.305006091646499	0.0348207688267305	0.199634340330594	0.828327075511055	0.913558480111991	0.0348207688267305	0.0348207688267305
GO:0007204	positive regulation of cytosolic calcium ion concentration	-1.37119177184153	-1.30045964879689	-1.37564957593465	-1.31457684154069	1.62754556063194	1.50048038473103	2.00497705552457	1.90943398669885	0.199634340330594	0.279621036005142	0.165846127590031	0.340084940914175	0.00119707573019082	0.0246668113329263	5.57230836264341e-08	5.80027523866995e-07	0.199634340330594	0.165846127590031	0.00119707573019082	5.57230836264341e-08	5.57230836264341e-08
GO:0006099	tricarboxylic acid cycle	1.52367492797835	0.901884133530271	0.57032538554692	-0.667975171203948	0.553034495836424	0.482902506004167	-0.719182523889805	-0.735450431577055	0.200045944417182	0.811293410358719	1	1	1	1	0.971168033348874	0.961744451184728	0.200045944417182	1	1	0.961744451184728	0.200045944417182
GO:0099024	plasma membrane invagination	-1.52308201655709	-1.57799711744238	-1.28453457377869	-1.33499529974227	0.651415061159411	-0.926921827638569	1.50478488327301	1.12993488486295	0.200045944417182	0.126715270022381	0.465850302696753	0.49747299850109	1	0.898339995461607	0.0986724541287181	0.540091486446884	0.126715270022381	0.465850302696753	0.898339995461607	0.0986724541287181	0.0986724541287181
GO:1904659	glucose transmembrane transport	-1.40989522574186	-1.25351632604292	-1.4406615940616	-1.29231897305699	0.760247220006264	0.880131106267902	0.961690599550457	1.25394867999762	0.200045944417182	0.416000579009983	0.176128239255509	0.519590596513673	0.983281475079228	0.942717671211629	0.754566153946959	0.32752339500621	0.200045944417182	0.176128239255509	0.942717671211629	0.32752339500621	0.176128239255509
GO:0007283	spermatogenesis	-1.30054225410834	-1.30259780230824	1.06403534851807	1.07137469693258	1.06448653674535	1.05013937238212	-1.07977103511093	0.976720111882928	0.20059672093158	0.19282862161209	0.729507364144236	0.762152650487572	0.697554048964218	0.735144541673576	0.448898379770863	0.772488076268077	0.19282862161209	0.729507364144236	0.697554048964218	0.448898379770863	0.19282862161209
GO:0036257	multivesicular body organization	1.53143363618152	1.5569249561636	NA	NA	NA	NA	NA	NA	0.201127774284751	0.263339275103981	NA	NA	NA	NA	NA	NA	0.201127774284751	NA	NA	NA	0.201127774284751
GO:0033044	regulation of chromosome organization	-1.33421662704621	-1.96370848298874	-1.30403383243958	0.68351220536799	-2.58010805459475	NA	-2.97361650176979	-2.91450264031815	0.204231429567402	2.6580674204553e-06	0.244358739918177	1	1.62314285714286e-08	NA	3.99861111111111e-09	4.36212121212121e-09	2.6580674204553e-06	0.244358739918177	1.62314285714286e-08	3.99861111111111e-09	3.99861111111111e-09
GO:0072331	signal transduction by p53 class mediator	1.29777119823713	1.42543853554722	0.948327604015631	0.979246449032581	-0.863843221540512	0.695478018332811	-1.17400795343176	-1.17594085230264	0.204231429567402	0.115772247450704	0.895145939086294	0.888311688311688	0.983230838375866	1	0.346438387154223	0.379274371573026	0.115772247450704	0.888311688311688	0.983230838375866	0.346438387154223	0.115772247450704
GO:0007600	sensory perception	-1.31041501309148	-1.17752022503144	1.35328010430954	1.26257304652287	1.71218319058414	1.48999320888829	1.89699728226256	1.8343377532496	0.204479956535091	0.418439089455457	0.179128066116821	0.422848664688427	1.16970320468947e-06	0.00333817286136971	6.55730695902876e-08	2.02768176868574e-07	0.204479956535091	0.179128066116821	1.16970320468947e-06	6.55730695902876e-08	6.55730695902876e-08
GO:0010721	negative regulation of cell development	-1.38591590039777	-1.35295675116446	-1.38452996812409	-1.29787440237315	1.26513479827592	1.18719252905825	1.04390756388454	0.882593909172742	0.204666923615021	0.257581141712802	0.178067411941008	0.326150702840351	0.325284496194748	0.527249906172283	0.629193218954248	0.902261930788342	0.204666923615021	0.178067411941008	0.325284496194748	0.629193218954248	0.178067411941008
GO:0006986	response to unfolded protein	1.35533348915114	1.44999733545156	-1.36982347397907	-1.25130243469706	-1.56727443633308	-1.48473439696256	-0.681740125873063	-0.775395695557864	0.204819535268162	0.14536816083906	0.245032468411671	0.46313671821316	0.0194073706867927	0.0593233326866517	1	1	0.14536816083906	0.245032468411671	0.0194073706867927	1	0.0194073706867927
GO:0045039	protein insertion into mitochondrial inner membrane	1.59244743930255	1.59889509698016	NA	NA	NA	NA	NA	NA	0.205375347544022	0.225689891058757	NA	NA	NA	NA	NA	NA	0.205375347544022	NA	NA	NA	0.205375347544022
GO:0042093	T-helper cell differentiation	-1.5291685331292	-1.30070588819835	-0.983963458489971	-0.935803570664546	1.04824929596665	1.04065557670844	1.27042665991041	1.15678915995414	0.205375347544022	0.424793475146394	0.824732055862293	0.926873639667075	0.748856198645189	0.800246704186262	0.365780471928032	0.525502340581531	0.205375347544022	0.824732055862293	0.748856198645189	0.365780471928032	0.205375347544022
GO:0050768	negative regulation of neurogenesis	-1.40273272233446	-1.34950943092088	-1.22492016182456	-1.26226418631363	1.27978799903083	1.21539554949879	0.921695102303124	0.793199585002104	0.205375347544022	0.286497388426333	0.41041343597649	0.409887664971711	0.341146461192637	0.505335927989408	0.830161476355248	0.97282781331651	0.205375347544022	0.409887664971711	0.341146461192637	0.830161476355248	0.205375347544022
GO:0048232	male gamete generation	-1.28622501004041	-1.33418567622006	1.08208291073517	1.10060220184682	0.98676141674832	1.02244386718447	-1.28212366908418	-1.05415870961833	0.205375347544022	0.115772247450704	0.686577546224483	0.69645126003913	0.84281994047619	0.800246704186262	0.0514753305704759	0.531574831083805	0.115772247450704	0.686577546224483	0.800246704186262	0.0514753305704759	0.0514753305704759
GO:0046628	positive regulation of insulin receptor signaling pathway	-1.54500444073054	-1.52368948744611	-1.20991473542709	-1.07186458864257	0.989688746055462	1.17781095872199	-0.642675583571643	0.845893430651165	0.206067481298291	0.286497388426333	0.595828251952042	0.812073896853807	0.80813414765453	0.677991178347188	0.988926530384416	0.8617959188284	0.206067481298291	0.595828251952042	0.677991178347188	0.8617959188284	0.206067481298291
GO:0010821	regulation of mitochondrion organization	1.34934343474311	1.34676997069379	-0.819974062853065	-0.901580795485494	0.757442493891517	0.787832285209849	0.7883617015456	0.933935790509125	0.207073422107999	0.265281407749294	1	0.985845443383606	0.994157632185944	0.986915213469633	0.983208072675317	0.809240733380747	0.207073422107999	0.985845443383606	0.986915213469633	0.809240733380747	0.207073422107999
GO:1901659	glycosyl compound biosynthetic process	1.53655053170104	1.55216628304015	0.826829154255438	0.589215864108927	0.610288869853357	-0.613027390376645	0.655460239471476	0.676274720570743	0.209260765965239	0.205799538521133	0.952251568988074	1	0.995911680652384	1	0.976905528870955	0.963169890735422	0.205799538521133	0.952251568988074	0.995911680652384	0.963169890735422	0.205799538521133
GO:0006450	regulation of translational fidelity	1.5130231969569	1.49487271611884	-0.729412186022367	-1.00519932701009	NA	NA	NA	NA	0.209260765965239	0.341218497924994	1	0.875919732441472	NA	NA	NA	NA	0.209260765965239	0.875919732441472	NA	NA	0.209260765965239
GO:0030149	sphingolipid catabolic process	1.48476430141975	1.57991973954926	0.568330219049677	-0.736606388671908	1.02117545049315	0.944766245576135	1.36520164235772	1.19180296422461	0.209260765965239	0.256342769630263	1	1	0.78379757167636	0.875193070002052	0.292348049935198	0.498236529961685	0.209260765965239	1	0.78379757167636	0.292348049935198	0.209260765965239
GO:0050771	negative regulation of axonogenesis	-1.43021779103667	-1.36948895840882	0.960363961164669	1.00006100897784	1.26820837959618	1.08810486090774	1.42359010222104	1.23890947340977	0.209260765965239	0.302297554960003	0.879409767947848	0.880926617762521	0.455296602760205	0.735231560891938	0.130751690397857	0.377002210419351	0.209260765965239	0.879409767947848	0.455296602760205	0.130751690397857	0.130751690397857
GO:0043112	receptor metabolic process	1.37762153787737	1.39981519308896	-1.07958686908788	-1.06790326193016	0.56864720661919	0.581364801114436	1.13207463986025	1.07951346730716	0.209260765965239	0.233288005010432	0.705409503725726	0.795708154506438	1	1	0.504022812264317	0.615908110467243	0.209260765965239	0.705409503725726	1	0.504022812264317	0.209260765965239
GO:0050778	positive regulation of immune response	-1.30224184303854	-1.11844992292028	1.29488089143978	1.27687497837889	1.27389298093128	1.16459157181725	1.63084719921435	1.64496069068185	0.209260765965239	0.492860425023234	0.271500090057958	0.333441269901297	0.144237404521656	0.435691792690189	0.000209599840170743	0.000189189632295422	0.209260765965239	0.271500090057958	0.144237404521656	0.000189189632295422	0.000189189632295422
GO:0006520	cellular amino acid metabolic process	1.24307430642728	1.17175007721837	0.855381887631764	0.85329439694551	-1.22074111410511	NA	1.19440701121372	1.26712812355521	0.209260765965239	0.435643208436964	1	1	0.22140779771794	NA	0.287112491452017	0.177791116705721	0.209260765965239	1	0.22140779771794	0.177791116705721	0.177791116705721
GO:1901652	response to peptide	1.1864860136536	1.17632776726815	-1.09081892256613	-1.02339351475125	0.985571668087305	1.03789891614049	1.0418092756494	1.08866707101105	0.209260765965239	0.368338423526989	0.581795302013423	0.830590115709572	0.840496773408012	0.778141803176191	0.58415713084488	0.495827288216869	0.209260765965239	0.581795302013423	0.778141803176191	0.495827288216869	0.209260765965239
GO:0010876	lipid localization	-1.29377483527314	-1.07842437708293	0.873840501616929	0.858402123375188	1.17596084159814	1.06525903274302	1.40592323087212	1.33648310434472	0.209987828623652	0.570256176559355	0.993658640965402	1	0.454391492439733	0.712890400569945	0.0228789149172674	0.0710796111106128	0.209987828623652	0.993658640965402	0.454391492439733	0.0228789149172674	0.0228789149172674
GO:0060562	epithelial tube morphogenesis	-1.30620138993643	-1.11385855334702	-1.39980316577008	-1.52454089799158	0.913286442236984	0.933998763889792	1.16114845672019	1.12088565305455	0.210416831009165	0.552066731315275	0.0527559032906484	0.0186718424645906	0.930445898187834	0.934319338422392	0.320073910516487	0.406922686103057	0.210416831009165	0.0186718424645906	0.930445898187834	0.320073910516487	0.0186718424645906
GO:0050673	epithelial cell proliferation	-1.28832400818238	-1.17596246754477	-1.41590128977898	-1.4732993612383	1.10766510577659	1.08680451453494	1.08282869944317	1.08966174187221	0.210483656488646	0.393366082090101	0.0319094826455762	0.0186718424645906	0.587348240923995	0.656815095017342	0.478839710473559	0.494353961237674	0.210483656488646	0.0186718424645906	0.587348240923995	0.478839710473559	0.0186718424645906
GO:0110151	positive regulation of biomineralization	-1.48014497325616	-1.34302211698007	1.00472724789446	-1.18163792927728	0.904501477277268	1.21917660382762	-0.919505872070718	0.7434046322562	0.212117201112699	0.385052156025268	0.832628369073382	0.656127186896835	0.878847388011809	0.604851752021563	0.801687770748642	0.954764286309673	0.212117201112699	0.656127186896835	0.604851752021563	0.801687770748642	0.212117201112699
GO:0042446	hormone biosynthetic process	-1.46980293943485	-1.02572955431118	-1.21437688719843	-1.33785563675668	-1.32561498726083	-1.16706654631178	1.39847172415779	1.41584097071536	0.212688928559058	0.708351903672909	0.581795302013423	0.518410833465756	0.405636939458446	0.634992980242945	0.218727445394112	0.205886303785847	0.212688928559058	0.518410833465756	0.405636939458446	0.205886303785847	0.205886303785847
GO:0033598	mammary gland epithelial cell proliferation	1.52757231709204	1.77216897142541	1.35897970609809	1.25608289651895	1.20366112851737	1.4142868389674	0.824742983169019	0.99599835388353	0.213064773040368	0.0711494912084364	0.420070187165775	0.619986403806934	0.587870287730035	0.321063212964711	0.904582523386827	0.718909580370124	0.0711494912084364	0.420070187165775	0.321063212964711	0.718909580370124	0.0711494912084364
GO:0046425	regulation of receptor signaling pathway via JAK-STAT	-1.43363062179498	-1.27120074599196	-1.56414297221473	-1.71217553686609	1.47962474219624	1.23102728505052	1.11517968038099	1.08235171410098	0.213064773040368	0.406988462444078	0.179576426887661	0.0960794018068534	0.157778541338103	0.547348700616463	0.532970491317709	0.60559835490527	0.213064773040368	0.0960794018068534	0.157778541338103	0.532970491317709	0.0960794018068534
GO:0030968	endoplasmic reticulum unfolded protein response	1.44571053346635	1.6400794590399	-1.16950708014592	-0.898947731557825	-1.58705207492741	-1.28586921320598	-0.655049929968047	-0.960846371550044	0.213435966017509	0.0832918881291054	0.599438514846477	0.96168620116575	0.0588159313426116	0.388453759904968	1	0.778313114998224	0.0832918881291054	0.599438514846477	0.0588159313426116	0.778313114998224	0.0588159313426116
GO:0002366	leukocyte activation involved in immune response	-1.35307629345619	-1.28329846510917	0.988537730009851	1.12532482739459	1.19618801401668	1.14603996863779	1.31038850546794	1.36203451392391	0.213836803454541	0.317143522536107	0.847774244833068	0.684371863499498	0.443494299128102	0.593382951297909	0.13524041782893	0.0992043850123198	0.213836803454541	0.684371863499498	0.443494299128102	0.0992043850123198	0.0992043850123198
GO:0046466	membrane lipid catabolic process	1.47822196909937	1.42973943180569	-0.756966264076995	-0.772496235341083	1.06960957965803	1.04506259701591	1.23077138988732	1.22577277432229	0.214012765402774	0.322431201096964	1	1	0.733136249021824	0.800246704186262	0.437824463514404	0.456326938188531	0.214012765402774	1	0.733136249021824	0.437824463514404	0.214012765402774
GO:1902275	regulation of chromatin organization	-1.4868416634634	-1.50549614919267	-0.771507095369371	0.599302599253744	-1.10779101762035	-0.871277090445657	-1.30087581213264	-1.25560312285118	0.216307677924296	0.234565105803747	1	1	0.663956145468689	0.951844684082768	0.344615016309064	0.382975378513036	0.216307677924296	1	0.663956145468689	0.344615016309064	0.216307677924296
GO:0016101	diterpenoid metabolic process	-1.46903749811554	-1.32109886516227	-1.51708985163364	-1.37145253403869	1.03974857750005	1.1703024071757	1.28552959362698	1.4851611954187	0.216506353289263	0.3883368586748	0.282523981314034	0.507933148445482	0.756778828352698	0.674401659099826	0.364814020586401	0.178482363623701	0.216506353289263	0.282523981314034	0.674401659099826	0.178482363623701	0.178482363623701
GO:0048477	oogenesis	-1.42812026347475	-1.3814057801203	-1.10799476811243	-1.01418543829578	-1.29214583526975	0.892912968036439	-1.78119784744417	-1.58401637343124	0.216506353289263	0.275879718859217	0.640449438202247	0.858534108741807	0.269220326733581	0.934282615870621	0.00663360008386049	0.0370735712449915	0.216506353289263	0.640449438202247	0.269220326733581	0.00663360008386049	0.00663360008386049
GO:0031338	regulation of vesicle fusion	1.51872735102286	1.38938215266651	1.49402416030747	0.900740288411047	1.52721265479762	1.59289998417896	-0.763350314764543	-1.13273617795866	0.217368203545531	0.410445968026143	0.35324996646446	0.940010086823994	0.173419547987274	0.160780993587949	0.945414423555043	0.548435625091242	0.217368203545531	0.35324996646446	0.160780993587949	0.548435625091242	0.160780993587949
GO:0032496	response to lipopolysaccharide	-1.31688550597214	-1.16186209327554	1.20169352823096	1.04950416544981	1.41423804848685	1.35608455942715	1.38462158780171	1.39067665308202	0.217658703174819	0.481153378495744	0.472919708029197	0.828327075511055	0.06501931110283	0.145263437617974	0.0608663731348524	0.0603933749972298	0.217658703174819	0.472919708029197	0.06501931110283	0.0603933749972298	0.0603933749972298
GO:0006805	xenobiotic metabolic process	1.39901594852704	1.95944789707486	-1.07338945541641	-1.05183894447482	1.69336760352802	1.74227608758932	1.29035582284659	1.05158553646042	0.218499856025346	0.011903100112429	0.716002439433691	0.818800070937845	0.019143214846391	0.0154551833760205	0.348716085271318	0.661265438786566	0.011903100112429	0.716002439433691	0.0154551833760205	0.348716085271318	0.011903100112429
GO:0006936	muscle contraction	-1.29733107357006	-1.31093871971349	-1.29726950556991	-1.23152546962174	1.32869141392753	1.359171349188	1.90398383488834	1.92649243117446	0.221215576487082	0.279557418793865	0.239471507581148	0.434265329086644	0.157778541338103	0.142239056718992	5.97844607994018e-07	5.95682226139956e-08	0.221215576487082	0.239471507581148	0.142239056718992	5.95682226139956e-08	5.95682226139956e-08
GO:0010817	regulation of hormone levels	-1.28549090289398	-1.05748938684759	-1.28792666879578	-1.53620891443189	1.14914188367712	1.16343593688942	1.48469708752518	1.49995648227424	0.222386481293845	0.621178420606821	0.138879456598121	0.0100997291309723	0.455296602760205	0.455741809026725	0.00236620705927685	0.00202502145668159	0.222386481293845	0.0100997291309723	0.455296602760205	0.00202502145668159	0.00202502145668159
GO:0015937	coenzyme A biosynthetic process	1.53374965344656	1.55473714115517	0.558697772478309	0.596056220808124	-0.905662243836489	-0.914853215727305	-0.526722892720416	0.713584290706104	0.223195823144299	0.299627898926964	1	1	0.859528688029848	0.877044806610461	1	0.935344755508461	0.223195823144299	1	0.859528688029848	0.935344755508461	0.223195823144299
GO:0002009	morphogenesis of an epithelium	-1.27528358667976	-1.12301883752249	-1.48695420264684	-1.54636191078444	0.962709290858236	0.95984665780987	1.33036705499053	1.22148456988424	0.223195823144299	0.475655115212151	0.00336978160842119	0.00210224910156478	0.882362077534791	0.910312080222424	0.0296710550598663	0.156775551804552	0.223195823144299	0.00210224910156478	0.882362077534791	0.0296710550598663	0.00210224910156478
GO:0051784	negative regulation of nuclear division	-1.47480951041859	-1.98249183651764	-1.50464771387211	0.810351597631921	-2.40717366061699	-1.82173285107947	-2.59747127554725	-2.61934324973635	0.223242698543684	0.00179847521084903	0.225168896746094	1	1.84081710078987e-06	0.0368485698605717	3.99861111111111e-09	4.36212121212121e-09	0.00179847521084903	0.225168896746094	1.84081710078987e-06	3.99861111111111e-09	3.99861111111111e-09
GO:0045766	positive regulation of angiogenesis	-1.37697852878339	-1.47877882982937	1.21095501992853	0.98993573992151	1.04187951196588	1.05002710927204	1.20426631055091	1.1540279820468	0.223663560487015	0.103177802933931	0.518324607329843	0.878494570051453	0.743690952421483	0.778141803176191	0.322731188124653	0.43989491030767	0.103177802933931	0.518324607329843	0.743690952421483	0.322731188124653	0.103177802933931
GO:1904018	positive regulation of vasculature development	-1.37697852878339	-1.47877882982937	1.21095501992853	0.98993573992151	1.04187951196588	1.05002710927204	1.20426631055091	1.1540279820468	0.223663560487015	0.103177802933931	0.518324607329843	0.878494570051453	0.743690952421483	0.778141803176191	0.322731188124653	0.43989491030767	0.103177802933931	0.518324607329843	0.743690952421483	0.322731188124653	0.103177802933931
GO:0046007	negative regulation of activated T cell proliferation	1.53231444893681	1.36081272638361	1.75798751151779	1.62851271755785	NA	NA	1.34491993058689	1.42427219960703	0.223969934829047	0.422173177758824	0.0675316938164624	0.234455194827923	NA	NA	0.35315361528315	0.257187985408014	0.223969934829047	0.0675316938164624	NA	0.257187985408014	0.0675316938164624
GO:0006914	autophagy	1.16163169317188	1.19432391258628	0.725840187220317	0.772375366888466	0.754398210436461	0.738123140066341	1.47729727889165	1.37682713114202	0.223969934829047	0.267140518638731	1	1	1	1	0.00176742567631577	0.0163254693933319	0.223969934829047	1	1	0.00176742567631577	0.00176742567631577
