ID	Description	NES_mus12d_10gy	NES_mus12d_20gy	NES_musw12d_10gy	NES_musw12d_20gy	NES_aco12d_10gy	NES_aco12d_20gy	padj_mus12d_10gy	padj_mus12d_20gy	padj_musw12d_10gy	padj_musw12d_20gy	padj_aco12d_10gy	padj_aco12d_20gy	padj_mus	padj_musw	padj_aco	padj_min
GO:0007340	acrosome reaction	1.33131584143817	1.37858143280095	1.36072228290998	1.51519324537892	1.00995680717587	1.15436945050387	0.484207172202148	0.404974880918713	0.534053978497129	0.432807928268051	0.758560853795301	0.527483490621729	0.404974880918713	0.432807928268051	0.527483490621729	0.404974880918713
GO:0060706	cell differentiation involved in embryonic placenta development	1.31514824560134	1.27613068944789	0.988333701362781	1.04198631308342	0.691922917058303	-1.67095413305348	0.484207172202148	0.519857105215927	0.864076197085872	0.8476974177788	0.993837717200701	0.0927354800108862	0.484207172202148	0.8476974177788	0.0927354800108862	0.0927354800108862
GO:0071347	cellular response to interleukin-1	1.28517231511644	1.14760118787742	1.36175047076286	1.303360906656	1.67839377271559	1.80064487635489	0.484207172202148	0.632044578040824	0.455220620358235	0.556519262634631	0.0719042267317788	0.00276349879371917	0.484207172202148	0.455220620358235	0.00276349879371917	0.00276349879371917
GO:0051057	positive regulation of small GTPase mediated signal transduction	1.28372577537766	1.23447287489995	1.33268599302669	1.33326559412339	0.963021056572826	1.277525586795	0.484207172202148	0.531269996690203	0.475859465082469	0.511453269660435	0.809820364955599	0.302032308494007	0.484207172202148	0.475859465082469	0.302032308494007	0.302032308494007
GO:0045860	positive regulation of protein kinase activity	1.18858014451458	1.1583273261636	1.23266077476126	1.20377745305425	1.24251729861309	1.19571128883437	0.484207172202148	0.506862156892155	0.455590726447547	0.545216853084677	0.296456784717923	0.288006822637428	0.484207172202148	0.455590726447547	0.288006822637428	0.288006822637428
GO:0009167	purine ribonucleoside monophosphate metabolic process	1.32755986416435	1.21117239519077	1.09930680258256	1.19346996815932	0.962784345514373	0.683402046408031	0.484293592516986	0.576526106669052	0.788937329975575	0.703220228734222	0.807062283915942	0.995484405597967	0.484293592516986	0.703220228734222	0.807062283915942	0.484293592516986
GO:0051261	protein depolymerization	1.24537304766479	1.23850432155172	1.11994838911046	1.07404220773026	1.10588242815204	0.897994344561846	0.484293592516986	0.4761630774289	0.758271518051939	0.806857729393523	0.626678409740571	0.85531199663842	0.4761630774289	0.758271518051939	0.626678409740571	0.4761630774289
GO:0050714	positive regulation of protein secretion	1.22966574116145	1.26249555235786	1.25457046974009	1.29001059792307	1.01074283346792	1.17805526162117	0.484293592516986	0.419426145251397	0.534053978497129	0.511453269660435	0.766207365074755	0.409683025523968	0.419426145251397	0.511453269660435	0.409683025523968	0.409683025523968
GO:0072109	glomerular mesangium development	1.37768053171691	1.32688325236188	1.04116836105133	0.951094822212999	1.21285180923485	1.37074469918366	0.484380059116593	0.51854525232018	0.853094599921529	0.910629138109655	0.589350552634208	0.304231955238667	0.484380059116593	0.853094599921529	0.304231955238667	0.304231955238667
GO:0140353	lipid export from cell	-1.25991700035065	-1.22852950752251	-1.23711360635092	-1.20569221080485	1.40905377622508	1.28445619989987	0.484380059116593	0.502147129312708	0.568021222014925	0.634015073229714	0.282881215649441	0.348693147856328	0.484380059116593	0.568021222014925	0.282881215649441	0.282881215649441
GO:0014808	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	1.32907555309194	1.36095077748606	0.992809084967901	1.13751537943319	1.10791137543257	1.19949819403742	0.485374862733353	0.431905164272578	0.873852401129944	0.784973954067425	0.660736686053142	0.488465588207141	0.431905164272578	0.784973954067425	0.488465588207141	0.431905164272578
GO:1903514	release of sequestered calcium ion into cytosol by endoplasmic reticulum	1.32907555309194	1.36095077748606	0.992809084967901	1.13751537943319	1.10791137543257	1.19949819403742	0.485374862733353	0.431905164272578	0.873852401129944	0.784973954067425	0.660736686053142	0.488465588207141	0.431905164272578	0.784973954067425	0.488465588207141	0.431905164272578
GO:0002724	regulation of T cell cytokine production	1.31443586522098	1.27492462333858	1.18913926276547	0.918726673373441	1.88211510825697	1.79892510734942	0.485443126308444	0.510846560846561	0.712683386968113	0.919841895791638	0.0225480245036052	0.0130735637638668	0.485443126308444	0.712683386968113	0.0130735637638668	0.0130735637638668
GO:0010596	negative regulation of endothelial cell migration	-1.27124981250074	-1.16102002822789	1.11241479979839	1.01848457512477	1.4858691158656	1.48441225664661	0.485443126308444	0.549130143860823	0.782102588062732	0.864182067839383	0.189425590945366	0.111155512200594	0.485443126308444	0.782102588062732	0.111155512200594	0.111155512200594
GO:1901222	regulation of NIK/NF-kappaB signaling	1.26415611331952	1.17497168996502	0.946246030123496	0.913518611598689	0.707639066419445	0.854187796055661	0.485675986023429	0.585927797222536	0.912476053842649	0.949113415320312	1	0.899358356049486	0.485675986023429	0.912476053842649	0.899358356049486	0.485675986023429
GO:2001135	regulation of endocytic recycling	1.34498133730571	1.38932175973937	1.38990698947727	1.54230278779124	0.875415965144596	1.00221711322573	0.486524480439777	0.432724385580432	0.508049941091017	0.398416496639503	0.867299577154632	0.712990463775738	0.432724385580432	0.398416496639503	0.712990463775738	0.398416496639503
GO:0000212	meiotic spindle organization	-1.3423496750572	-1.61883421549023	0.37098626242404	-1.17578669242588	-2.07712342497555	-2.25529543647796	0.486524480439777	0.21481097784475	1	0.74054399980771	0.0204014175599797	0.000712019433084727	0.21481097784475	0.74054399980771	0.000712019433084727	0.000712019433084727
GO:0046579	positive regulation of Ras protein signal transduction	1.28480645480902	1.23820209612125	1.35323096672374	1.33618357852079	0.966071417047409	1.29237282686945	0.486524480439777	0.528200669273575	0.463069251743722	0.521467099432435	0.809771420116718	0.304953727667272	0.486524480439777	0.463069251743722	0.304953727667272	0.304953727667272
GO:0032011	ARF protein signal transduction	1.3584665750311	1.40054162308058	1.18448761729006	1.15534674662391	0.911031303954245	1.35687145970214	0.486622405372405	0.429702310525593	0.75371712827272	0.782047967829958	0.837740198594039	0.310502283105023	0.429702310525593	0.75371712827272	0.310502283105023	0.310502283105023
GO:0032012	regulation of ARF protein signal transduction	1.3584665750311	1.40054162308058	1.18448761729006	1.15534674662391	0.911031303954245	1.35687145970214	0.486622405372405	0.429702310525593	0.75371712827272	0.782047967829958	0.837740198594039	0.310502283105023	0.429702310525593	0.75371712827272	0.310502283105023	0.310502283105023
GO:0002718	regulation of cytokine production involved in immune response	1.28036951145611	1.22009600732092	1.5162232729588	1.35997513631376	1.51788259402434	1.65946658265307	0.486622405372405	0.551112483823926	0.282932677169713	0.489927929652777	0.184046813586079	0.0162250962059905	0.486622405372405	0.282932677169713	0.0162250962059905	0.0162250962059905
GO:0150076	neuroinflammatory response	1.29780141702581	1.2385832589586	1.11250713964394	1.13331744446246	1.11225108855241	1.13257427392812	0.486813789183044	0.545779071815889	0.782102588062732	0.760373215022239	0.647014618670635	0.534146211785556	0.486813789183044	0.760373215022239	0.534146211785556	0.486813789183044
GO:0051148	negative regulation of muscle cell differentiation	1.27858034426356	1.38909481706741	0.897092943840674	0.931765114426857	0.829183774359086	0.853260959855323	0.48790221475651	0.344304191548977	0.926403975916021	0.924025964721223	0.93391360412637	0.88606603049322	0.344304191548977	0.924025964721223	0.88606603049322	0.344304191548977
GO:1905145	cellular response to acetylcholine	1.31003584857951	1.36803881169229	1.45420555305141	1.48336284489568	1.35382029461716	1.52375101132236	0.488030594697261	0.410576944226525	0.463069251743722	0.470022425971411	0.400563443573546	0.136203386357218	0.410576944226525	0.463069251743722	0.136203386357218	0.136203386357218
GO:0060004	reflex	-1.36048168629885	-1.02529302648279	-1.41030101205175	-1.2684305249585	1.70934342157775	1.63860249613898	0.488901258307189	0.766276380580138	0.506136672167466	0.652260093340817	0.0917238199052961	0.0655376386114388	0.488901258307189	0.506136672167466	0.0655376386114388	0.0655376386114388
GO:0060445	branching involved in salivary gland morphogenesis	1.31171576952234	1.32752461050186	1.19813114136389	1.26864428998253	1.26128118719557	1.43127348434854	0.488901258307189	0.441832760054227	0.707197242409557	0.664874454148472	0.493978174247047	0.245331123889462	0.441832760054227	0.664874454148472	0.245331123889462	0.245331123889462
GO:0071346	cellular response to interferon-gamma	1.27088312787269	1.18379662093668	1.61949729807148	1.21857066839355	1.30965777162395	1.10903642874927	0.488901258307189	0.564297855279356	0.0859215607979932	0.64177772508883	0.332326399510554	0.544970986460348	0.488901258307189	0.0859215607979932	0.332326399510554	0.0859215607979932
GO:0002793	positive regulation of peptide secretion	1.25135169673777	1.28767696382795	1.0302302826827	1.06152095895838	1.02431882079428	1.03657206577988	0.489022130942763	0.413340854196497	0.843829135384095	0.816338806957159	0.736631599789495	0.642956980897655	0.413340854196497	0.816338806957159	0.642956980897655	0.413340854196497
GO:0046929	negative regulation of neurotransmitter secretion	1.36619403635182	1.31943292000287	1.13227928172918	1.24384605080397	-0.887757234371096	1.1561668492237	0.489196615698691	0.517789999940412	0.805688980529066	0.707477047360789	0.840460912382866	0.555567867036011	0.489196615698691	0.707477047360789	0.555567867036011	0.489196615698691
GO:0098814	spontaneous synaptic transmission	1.36398973829386	1.37614734319171	1.18480235823658	1.37439618339947	1.19449282030151	1.25013460443686	0.489196615698691	0.459188476974818	0.755535815458693	0.589252478033156	0.602729800017936	0.452323425296398	0.459188476974818	0.589252478033156	0.452323425296398	0.452323425296398
GO:0070584	mitochondrion morphogenesis	1.31349722409094	1.17550811601134	0.947435318456133	1.26081915484026	1.47049738435304	1.22717405902013	0.489205192759392	0.62082869197993	0.891172804068622	0.661948119937999	0.2722712355848	0.433284198113208	0.489205192759392	0.661948119937999	0.2722712355848	0.2722712355848
GO:0048596	embryonic camera-type eye morphogenesis	1.31291271705175	1.41667211663586	0.777326466835827	0.729793153778584	0.777707601300094	1.24606516732802	0.489205192759392	0.38671562082777	0.983342663946386	1	0.942281428129874	0.427290729072907	0.38671562082777	0.983342663946386	0.427290729072907	0.38671562082777
GO:1904706	negative regulation of vascular associated smooth muscle cell proliferation	-1.32908676237425	-1.27307693670011	-1.05237018777047	-0.96503184008997	1.26264175869417	1.25884961361846	0.490025359256129	0.507130747886314	0.815014903283683	0.899254262775675	0.485302627972078	0.410485220301171	0.490025359256129	0.815014903283683	0.410485220301171	0.410485220301171
GO:1902914	regulation of protein polyubiquitination	1.30936579865216	1.34271128649562	0.870459795413353	0.874394112764754	-0.43998288595864	-0.710240664533533	0.490025359256129	0.446202493159015	0.924821895774968	0.949607614414032	1	0.993487445894328	0.446202493159015	0.924821895774968	0.993487445894328	0.446202493159015
GO:0022011	myelination in peripheral nervous system	-1.30255904145365	-1.0973005014703	-1.24075799308893	-1.07052225696191	-0.971802627439273	0.865278777123597	0.490025359256129	0.657444414838499	0.620822636031762	0.806623614457831	0.781039694980376	0.846270438596682	0.490025359256129	0.620822636031762	0.781039694980376	0.490025359256129
GO:0032292	peripheral nervous system axon ensheathment	-1.30255904145365	-1.0973005014703	-1.24075799308893	-1.07052225696191	-0.971802627439273	0.865278777123597	0.490025359256129	0.657444414838499	0.620822636031762	0.806623614457831	0.781039694980376	0.846270438596682	0.490025359256129	0.620822636031762	0.781039694980376	0.490025359256129
GO:0006084	acetyl-CoA metabolic process	-1.29939745094725	-1.41011818409349	-1.05066596065621	-0.903575127250793	-0.616100037525947	-0.685390516319842	0.490025359256129	0.307063464179852	0.829131290926463	0.952488920134611	1	1	0.307063464179852	0.829131290926463	1	0.307063464179852
GO:0036296	response to increased oxygen levels	1.37068060816299	1.23069633145697	1.02158399691215	1.19285295524337	1.50966943759593	1.33978722569026	0.490545524267362	0.613104826363281	0.853094599921529	0.747646589996127	0.247543364949158	0.340740740740741	0.490545524267362	0.747646589996127	0.247543364949158	0.247543364949158
GO:0072111	cell proliferation involved in kidney development	1.33840594106246	1.34022209116684	-0.765694717951799	-0.762181657923032	1.11752283389809	1.08692554152306	0.490545524267362	0.467708019609053	0.984379434124775	0.98843285453907	0.652824695281613	0.614013024927015	0.467708019609053	0.984379434124775	0.614013024927015	0.467708019609053
GO:0010801	negative regulation of peptidyl-threonine phosphorylation	1.33829024438227	1.29908909315432	0.622665590637865	-0.66073097689408	-0.994122571887307	0.733660311039217	0.490545524267362	0.520089211882947	1	1	0.767098613281378	0.952315558914125	0.490545524267362	1	0.767098613281378	0.490545524267362
GO:0003176	aortic valve development	1.30901854435191	1.31740663059977	1.29643843570478	1.35181301917332	1.22771069159748	1.19196615687263	0.490545524267362	0.466230857915482	0.616901789641057	0.584588653018056	0.531000189205809	0.489392877619927	0.466230857915482	0.584588653018056	0.489392877619927	0.466230857915482
GO:1904951	positive regulation of establishment of protein localization	1.18423780187698	1.18266905467874	1.22893458302732	1.32421454570417	1.01338399000189	0.976528033640934	0.490545524267362	0.474866794658843	0.460155744638503	0.376565189399414	0.759721432442015	0.766666666666667	0.474866794658843	0.376565189399414	0.759721432442015	0.376565189399414
GO:1900016	negative regulation of cytokine production involved in inflammatory response	-1.32017756866808	-1.22298908941224	-1.10315506024013	-1.13600323804594	1.30191728747464	1.41743637617023	0.491349567229069	0.566720770106318	0.784512863230064	0.760373215022239	0.470643905206426	0.250722887860098	0.491349567229069	0.760373215022239	0.250722887860098	0.250722887860098
GO:0009112	nucleobase metabolic process	1.31684855383597	1.33686039946821	1.32562267524506	1.24960541904958	1.08138305703904	0.965674974803402	0.491349567229069	0.455078428526295	0.575778971603991	0.673745675150481	0.686052115905774	0.745375619623032	0.455078428526295	0.575778971603991	0.686052115905774	0.455078428526295
GO:0036465	synaptic vesicle recycling	1.27438143648855	1.31032845204614	1.59988368908558	1.56383789239439	1.08031313686686	1.06209156346586	0.491349567229069	0.41826337307425	0.140584207108112	0.249642740272121	0.670961017905997	0.62277288072018	0.41826337307425	0.140584207108112	0.62277288072018	0.140584207108112
GO:0045663	positive regulation of myoblast differentiation	-1.34264323613281	-1.21834318560911	-1.26124436023373	-1.17261599424796	1.2263795102862	1.09249871473863	0.491673970201578	0.566720770106318	0.641769316909295	0.74761194511703	0.525687367534768	0.591646068980888	0.491673970201578	0.641769316909295	0.525687367534768	0.491673970201578
GO:0044546	NLRP3 inflammasome complex assembly	1.32042253523738	1.23422113780818	1.4982955316204	1.49924702160041	1.08188447791485	1.26823646228852	0.491673970201578	0.563029811685726	0.423041231677739	0.443691976277489	0.700979367785349	0.417275861613453	0.491673970201578	0.423041231677739	0.417275861613453	0.417275861613453
GO:0140632	inflammasome complex assembly	1.32042253523738	1.23422113780818	1.4982955316204	1.49924702160041	1.08188447791485	1.26823646228852	0.491673970201578	0.563029811685726	0.423041231677739	0.443691976277489	0.700979367785349	0.417275861613453	0.491673970201578	0.423041231677739	0.417275861613453	0.417275861613453
GO:0046823	negative regulation of nucleocytoplasmic transport	-1.29400931787368	-1.18243860342985	0.919312114502575	0.800791797072893	1.33757796277148	0.97761721331805	0.492076022647211	0.569811498919984	0.904200782274719	0.974248482305783	0.430143771936198	0.722680856496708	0.492076022647211	0.904200782274719	0.430143771936198	0.430143771936198
GO:0045939	negative regulation of steroid metabolic process	1.32427156203813	1.31072061289443	0.850513596846303	0.730662619308095	1.26072207636043	1.167270738661	0.493277739959156	0.486878322442376	0.942057349857555	1	0.498997860795233	0.527483490621729	0.486878322442376	0.942057349857555	0.498997860795233	0.486878322442376
GO:1903115	regulation of actin filament-based movement	1.31629128813388	1.39386770189763	1.40197651304698	1.38070195976069	1.41493503900369	1.47666119539779	0.493284658837479	0.410218152905807	0.46408395019387	0.520419400187441	0.283148843963947	0.168897500786609	0.410218152905807	0.46408395019387	0.168897500786609	0.168897500786609
GO:0021879	forebrain neuron differentiation	1.31537902925342	1.35624217241243	0.907609269798961	0.859892578953129	1.00104710686213	1.44048426706351	0.493284658837479	0.433244315366662	0.915555008109051	0.960023003225195	0.759721432442015	0.171004592166315	0.433244315366662	0.915555008109051	0.171004592166315	0.171004592166315
GO:0033077	T cell differentiation in thymus	1.27190059890932	1.29141339795159	1.47650665766573	1.46715559303074	1.38780751573802	1.43123698171219	0.493470161588914	0.441832760054227	0.314997662655172	0.388039872892919	0.250198130461288	0.148519360176727	0.441832760054227	0.314997662655172	0.148519360176727	0.148519360176727
GO:0070542	response to fatty acid	-1.30198309672068	-1.17714925438903	0.654373442477604	0.634326885078343	0.999874435190649	0.910489738788687	0.495032172394506	0.593241167434716	1	1	0.76790781800605	0.80064037409663	0.495032172394506	1	0.76790781800605	0.495032172394506
GO:0043471	regulation of cellular carbohydrate catabolic process	-1.3212047878908	-1.4117503790821	-1.36283673807477	-1.36190209718036	0.599356672988942	0.728843557334542	0.495245992260918	0.407074963779873	0.585935902504192	0.599619960913078	1	0.94421497390583	0.407074963779873	0.585935902504192	0.94421497390583	0.407074963779873
GO:0051382	kinetochore assembly	-1.33442463929659	-1.57256217255984	0.782402642323904	-0.811084918155103	-1.84535421397425	-2.21881216238125	0.495309031808684	0.250031162050339	0.972348781103483	0.968557873529603	0.0743794480062523	0.000974071340023925	0.250031162050339	0.968557873529603	0.000974071340023925	0.000974071340023925
GO:0010975	regulation of neuron projection development	1.14431557886615	1.20386534782186	1.04726517970559	1.15372479412246	1.20032451954809	1.17543089871759	0.496354918413778	0.33332981046995	0.812079218295654	0.586814086814087	0.294229231918435	0.27655596793554	0.33332981046995	0.586814086814087	0.27655596793554	0.27655596793554
GO:0061138	morphogenesis of a branching epithelium	1.20216732244516	1.21548207700377	1.00566976684156	1.09885159837551	1.43895178246519	1.51042816363423	0.496710793896401	0.452440855323021	0.854943577927449	0.749659879135479	0.14441213520171	0.0168146693232203	0.452440855323021	0.749659879135479	0.0168146693232203	0.0168146693232203
GO:0045667	regulation of osteoblast differentiation	-1.13799552412015	-1.08217136633441	-1.21464528859245	-1.34389237162838	1.16926995446111	0.962762694046213	0.496710793896401	0.608764186633039	0.480018124058982	0.306721248213579	0.517198456168176	0.781396711057339	0.496710793896401	0.306721248213579	0.517198456168176	0.306721248213579
GO:0042634	regulation of hair cycle	1.31000882935311	1.26416134532495	0.613035851879701	0.720886005188351	1.3990794872359	1.38127759260829	0.496952835188129	0.545723835708205	1	1	0.376032403925313	0.304953727667272	0.496952835188129	1	0.304953727667272	0.304953727667272
GO:0030183	B cell differentiation	1.23995867700676	1.26456447399709	1.0289995138923	0.938795841513155	0.868481390448063	-0.985839903199379	0.496952835188129	0.446202493159015	0.840874649614576	0.923265253527479	0.919277793412953	0.733360060733752	0.446202493159015	0.840874649614576	0.733360060733752	0.446202493159015
GO:0032616	interleukin-13 production	1.36909068083397	1.37411411815141	1.27334878886931	1.3469834663588	1.46821721466087	1.23057761767885	0.497009966777409	0.474866794658843	0.691355922130475	0.628919514601674	0.291204556877199	0.464749262536873	0.474866794658843	0.628919514601674	0.291204556877199	0.291204556877199
GO:0032656	regulation of interleukin-13 production	1.36909068083397	1.37411411815141	1.27334878886931	1.3469834663588	1.46821721466087	1.23057761767885	0.497009966777409	0.474866794658843	0.691355922130475	0.628919514601674	0.291204556877199	0.464749262536873	0.474866794658843	0.628919514601674	0.291204556877199	0.291204556877199
GO:0048240	sperm capacitation	1.36839215617178	1.23857497287421	1.20023368117159	1.24317069161139	1.08713156728454	1.33466832735218	0.497009966777409	0.585927797222536	0.75297347384726	0.714920461265149	0.677484975460988	0.341906559697971	0.497009966777409	0.714920461265149	0.341906559697971	0.341906559697971
GO:0031915	positive regulation of synaptic plasticity	1.350222682775	1.39747327174954	1.3684204687992	1.42172131654763	1.4166656541897	1.0254842884877	0.497009966777409	0.424182514278541	0.562601992942088	0.511453269660435	0.367873015873016	0.690157435400148	0.424182514278541	0.511453269660435	0.367873015873016	0.367873015873016
GO:0006625	protein targeting to peroxisome	-1.33286469091009	-1.43621976836197	-1.60259920515797	-1.47808739752966	-0.963071671668284	-0.90506953966487	0.497009966777409	0.402029808170923	0.296594166089597	0.446980176907451	0.781039694980376	0.790535603524143	0.402029808170923	0.296594166089597	0.781039694980376	0.296594166089597
GO:0072662	protein localization to peroxisome	-1.33286469091009	-1.43621976836197	-1.60259920515797	-1.47808739752966	-0.963071671668284	-0.90506953966487	0.497009966777409	0.402029808170923	0.296594166089597	0.446980176907451	0.781039694980376	0.790535603524143	0.402029808170923	0.296594166089597	0.781039694980376	0.296594166089597
GO:0072663	establishment of protein localization to peroxisome	-1.33286469091009	-1.43621976836197	-1.60259920515797	-1.47808739752966	-0.963071671668284	-0.90506953966487	0.497009966777409	0.402029808170923	0.296594166089597	0.446980176907451	0.781039694980376	0.790535603524143	0.402029808170923	0.296594166089597	0.781039694980376	0.296594166089597
GO:0021983	pituitary gland development	1.32303551396479	1.33928775600152	1.0104655219872	0.984089718830491	1.39041047114184	1.20826012267747	0.497009966777409	0.442741582296417	0.864282412042909	0.892966168151011	0.366323753188024	0.469387755102041	0.442741582296417	0.864282412042909	0.366323753188024	0.366323753188024
GO:0051988	regulation of attachment of spindle microtubules to kinetochore	-1.32174047834992	-1.67789501010505	0.382393368084327	-1.25419190917587	-1.86520693043864	-2.30359012298005	0.497009966777409	0.204132257778594	1	0.695875684455533	0.0729938981519209	2.66725603956064e-05	0.204132257778594	0.695875684455533	2.66725603956064e-05	2.66725603956064e-05
GO:0060026	convergent extension	-1.3208935385637	-1.20970082342511	-1.18427335031838	-1.11586519669869	-0.948687687031202	-1.08929207964349	0.497009966777409	0.592736473178858	0.739930733026663	0.776253464348702	0.793572091135718	0.59294857399506	0.497009966777409	0.739930733026663	0.59294857399506	0.497009966777409
GO:0001829	trophectodermal cell differentiation	1.31704102602868	1.32340456984225	0.573960003972563	0.575326786865077	0.71531186488198	-0.656954301866782	0.497009966777409	0.479748012437028	1	1	0.98191546756882	0.99979718766901	0.479748012437028	1	0.98191546756882	0.479748012437028
GO:0051561	positive regulation of mitochondrial calcium ion concentration	-1.31460030661135	-1.57715309688076	-1.62372660663481	-1.66228638735346	0.776857791499985	-0.738487238478365	0.497009966777409	0.241446453904257	0.361293722781615	0.303353103100898	0.927887495623533	0.925430266195249	0.241446453904257	0.303353103100898	0.925430266195249	0.241446453904257
GO:1900121	negative regulation of receptor binding	-1.313703003138	-1.32979615088345	-1.46176594453481	-1.39809287417719	1.04250864379267	-0.799379774117065	0.497009966777409	0.4761630774289	0.511474263109653	0.576492102496855	0.740122883324184	0.877824615150753	0.4761630774289	0.511474263109653	0.740122883324184	0.4761630774289
GO:0086100	endothelin receptor signaling pathway	-1.31260457851044	-1.38307908307551	-0.821270249262004	-0.885521577003906	0.985532210633156	1.07558474723	0.497009966777409	0.444729434459952	0.935582387547289	0.923265253527479	0.787225068035902	0.642572062084257	0.444729434459952	0.923265253527479	0.642572062084257	0.444729434459952
GO:0033273	response to vitamin	1.30960955320625	1.25871938638921	1.5772177607128	1.56424150877365	1.03075727854733	0.845865726141343	0.497009966777409	0.535923782404787	0.296594166089597	0.342384891479303	0.737204763316533	0.868058339243317	0.497009966777409	0.296594166089597	0.737204763316533	0.296594166089597
GO:0051932	synaptic transmission, GABAergic	1.30942288908519	1.40576647042509	1.18724057082569	0.928546775714935	1.44987503549557	1.44026342763517	0.497009966777409	0.383280214947917	0.694700518374582	0.919841895791638	0.229866580463148	0.170780811221796	0.383280214947917	0.694700518374582	0.170780811221796	0.170780811221796
GO:0003230	cardiac atrium development	1.30882791477834	1.41099979195112	1.48436637878582	1.53070047113933	1.02524198555529	1.2116307277438	0.497009966777409	0.383280214947917	0.389083132489222	0.397365240626561	0.748844533034796	0.442007537660673	0.383280214947917	0.389083132489222	0.442007537660673	0.383280214947917
GO:0071470	cellular response to osmotic stress	1.30848247828461	1.33909338371821	1.30996874658151	1.18847150408799	1.11508949897153	0.994010606506621	0.497009966777409	0.444729434459952	0.538772766639521	0.710637242747335	0.659899773593241	0.716546126623935	0.444729434459952	0.538772766639521	0.659899773593241	0.444729434459952
GO:0006505	GPI anchor metabolic process	-1.28809216926386	-1.38092453060648	-1.10325109092146	-1.07868355434752	0.761386832081043	0.690063118437697	0.497009966777409	0.283302227374252	0.779033061970427	0.802400036685999	0.970402608480245	0.98998857592099	0.283302227374252	0.779033061970427	0.970402608480245	0.283302227374252
GO:0003281	ventricular septum development	1.26532715962215	1.40095299453233	1.15389808930576	1.25088526350649	0.83515377056364	0.747004250114283	0.497009966777409	0.336778447359093	0.717644401151786	0.616929408040519	0.937970642360193	0.976646970077948	0.336778447359093	0.616929408040519	0.937970642360193	0.336778447359093
GO:0042073	intraciliary transport	-1.25303452159477	-1.04567767978859	-0.979782987949431	-0.876930668371515	-1.62696164916508	-1.64908549692019	0.497009966777409	0.719304360834767	0.87080049413218	0.977053583440934	0.123853047850878	0.0595079290363652	0.497009966777409	0.87080049413218	0.0595079290363652	0.0595079290363652
GO:2000027	regulation of animal organ morphogenesis	1.22961577399554	1.22587429316154	0.972391172223075	1.01922633140385	1.18316147151267	1.07914752294458	0.497009966777409	0.487223953285326	0.886422334148559	0.854404337260856	0.490610216290842	0.594549883284279	0.487223953285326	0.854404337260856	0.490610216290842	0.487223953285326
GO:0071222	cellular response to lipopolysaccharide	1.21811511210753	1.1542875195038	1.59218013960693	1.40467486928878	1.41969314486006	1.49637273915005	0.497009966777409	0.576526106669052	0.0465141213789112	0.386307932766865	0.199208898415676	0.040194113862832	0.497009966777409	0.0465141213789112	0.040194113862832	0.040194113862832
GO:0022612	gland morphogenesis	1.21421847548303	1.25901433673867	1.02614944016776	0.99248904314133	1.42214099732103	1.43955169305169	0.497009966777409	0.410218152905807	0.849838510754497	0.887885317864165	0.174698344891143	0.0547184245718639	0.410218152905807	0.849838510754497	0.0547184245718639	0.0547184245718639
GO:1903825	organic acid transmembrane transport	-1.16802822366518	-1.18201997415606	-1.11933917450956	-1.14601022116496	0.73233958316118	-1.09345186812597	0.497009966777409	0.375361458237202	0.694770401199778	0.643322109988777	1	0.463957343389715	0.375361458237202	0.643322109988777	0.463957343389715	0.375361458237202
GO:0009612	response to mechanical stimulus	1.23401476124892	1.28564537701825	1.25641672799322	1.26399681771786	1.43311875525166	1.54792898422004	0.497252818790199	0.403902468176657	0.561872430466373	0.567435114266074	0.186532157241926	0.0323592950117665	0.403902468176657	0.561872430466373	0.0323592950117665	0.0323592950117665
GO:0002486	antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent	1.36034303725873	1.40941436926751	1.10250544817044	-0.741795142050189	NA	NA	0.497454233409611	0.409769968593498	0.822755696665854	0.991390733209929	NA	NA	0.409769968593498	0.822755696665854	NA	0.409769968593498
GO:0010894	negative regulation of steroid biosynthetic process	1.32961845062482	1.32474683524576	0.872931510416469	0.75104285768834	1.27707288256997	1.16815697733196	0.497454233409611	0.486878322442376	0.929375398210636	0.991216107340347	0.481790129495518	0.517410433689503	0.486878322442376	0.929375398210636	0.481790129495518	0.481790129495518
GO:0032252	secretory granule localization	1.32960501221364	1.56929647145036	1.3292855436313	1.38936827632898	-0.856227458029882	0.518370071684455	0.497454233409611	0.257935454097425	0.584610741920608	0.543194823286367	0.883158606229481	1	0.257935454097425	0.543194823286367	0.883158606229481	0.257935454097425
GO:0044848	biological phase	1.30802930339158	1.28455913695175	1.20143768664629	1.23612575621305	0.677231404622372	-1.36434911667694	0.497454233409611	0.512545499347588	0.703669081943703	0.675832318243685	1	0.295461771412575	0.497454233409611	0.675832318243685	0.295461771412575	0.295461771412575
GO:0031069	hair follicle morphogenesis	1.30502689075531	1.15182588980961	0.79561466894706	0.81230022785201	1.21004343015673	1.31430008563332	0.497454233409611	0.64862124389417	0.971273449054254	0.96795491026358	0.541260395036464	0.331189152689773	0.497454233409611	0.96795491026358	0.331189152689773	0.331189152689773
